,<n_e>,<n_e> Err,Blob Size [rhos],Blob Size2 [rhos],Blob Size3 [rhos],Blob size Err [rhos],Blob size2 Err [rhos],Bt,Cs,Efold,EfoldErr,Ip,Ip Err,Lambda Div,Lambda Div Err,Rho,Rhos,Rhos Err,Shots,Tau,Tau Err,Theta Div,Theta Div Err,vBin,vP,vP Err,vP2,vP3,vPExB,vPExB Err,vR,vR Err,vR2,vR3,Z,Mu,Conf
136,6.12067116955e+19,inf,33.5220204644,43739.0640004,1.24233195925,144.179043683,144.179043683,1.42438709736,36469.3670298,0.0096034247894,0.000211841562571,338.472125,658.856750488,1.39157652193,0.45821089484,1.02943782577,0.00130808478236,7.13059777087e-05,52131.0,2.91538279406e-06,3.77910875462e-07,,,19625005.7214,-15030.452191,0.0,0.0,-0.0163993604311,2534.26666144,4200.39090276,557.414118358,2396.36289924,19625005.7214,-15.6999851587,1,2,LSN
137,6.09603067417e+19,inf,15.6006276673,3.0292348385,1.45905042846,52.8122752094,52.8122752094,1.42439746857,35137.9705533,0.00935176791746,0.000125945594233,338.46196875,674.046936035,1.00979795804,0.169953827535,1.04342740564,0.00126582150046,5.54105082731e-05,52131.0,3.07114757954e-06,6.04941475121e-07,,,1248.54650882,-6401.85926652,2581.23480433,-373.370415846,-0.0385026566714,3303.88641767,5232.70747257,601.370448986,2017.83363304,1191.41215256,-15.6999078641,1,2,LSN
138,6.0711548833e+19,inf,27.7950962812,188169.780621,,,,1.42439961433,36591.3500938,0.0110122258303,0.000986057614473,338.4509375,682.703186035,0.801161640402,0.197989289247,1.05768549149,0.00132457724414,0.000128140487798,52131.0,1.27003993265e-05,2.33127819139e-06,,,19625005.7214,,,0.0,,2795.85451003,4343.04990428,765.911174854,2067.95072042,19625005.7214,,1,2,LSN
139,6.04480662645e+19,inf,39.7347383004,279119.868877,,,,1.42437803745,30220.5733551,0.0201834121934,0.00536910936103,338.43534375,684.339416504,1.02330297493,0.421705202514,1.07284421859,0.00110036542357,0.000148724159221,52131.0,1.56501280613e-05,9.415087978e-07,,,19625005.7214,,,0.0,,2728.70957439,4219.40399635,599.374539306,2890.74529959,19625005.7214,,1,2,LSN
140,1.2728138358e+20,inf,22.6910555339,3.66133488178,17.922784542,41.0669120436,41.0669120436,1.42516982555,43632.5484054,0.00989018371517,0.000282626063917,338.29396875,1021.8527832,2.27938867362,2.36517492777,1.00074667304,0.00154786032085,0.0,52131.0,8.32240172808e-06,2.85766579488e-07,,,680.961478429,2588.21639459,534.310126353,203.618380393,0.0952319917722,9721.95514392,12280.1958464,3333.40878351,5992.42863627,649.806194393,-15.6994246156,1,2,LSN
141,1.26970327342e+20,inf,19.420592584,1.92305362687,17.964182132,41.4906034719,41.4906034719,1.42515873909,36861.9826749,0.0091189059963,0.000141821088315,338.29890625,1020.60180664,11.1858873201,2.93448120661,1.01450048851,0.00131630540746,7.78217118572e-05,52131.0,1.38549883632e-05,8.10834926421e-07,,,182.70140844,701.035211302,90.0412198003,54.631968743,0.351432426209,7147.10469213,9360.10915873,1706.7029549,3638.27360108,174.342056421,-15.6921317996,1,2,LSN
142,1.26653017082e+20,inf,56.7222705916,191986.163807,,,,1.42513561249,34038.3813195,0.00937672071695,0.000378672781412,338.3085,1018.97369385,5.03692095261,0.278228576691,1.02990421763,0.00122108156366,7.55218895278e-05,52131.0,1.19455132106e-05,6.84393818956e-07,,,19625005.7214,,,0.0,,5718.77642976,7554.11872149,956.432049951,2608.84459071,19625005.7214,,1,2,LSN
143,1.26330182876e+20,inf,66.0944049756,8.31644290765,16.6436844174,127.45826958,127.45826958,1.42511093616,34741.7813973,0.0130583575203,0.00210231130406,338.32421875,999.819091797,3.50935269411,0.214322064696,1.04312634441,0.00125374183522,5.47919383923e-05,52131.0,1.25268261742e-05,2.85505880683e-07,,,832.347495569,-6401.85926652,3618.44219412,-248.903536682,-0.0385026566714,4837.31948886,6618.01847428,1665.77576399,3071.01588208,794.26027397,-15.6999078641,1,2,LSN
144,1.25981285847e+20,inf,28.8307236962,4.34185287479,7.5338778456,54.1403878978,54.1403878978,1.42509436607,31617.0585022,0.0372956978573,0.0162990492733,338.34459375,989.238525391,7.30018491809,1.23119649671,1.05825484598,0.00114759773637,2.18809408403e-05,52131.0,6.65149635114e-06,7.82285323081e-07,,,749.109714226,-4801.39444989,3699.17071387,-224.011369779,-0.0513366354201,3110.80660317,4520.87923302,1299.83701389,2220.78039714,714.831637631,-15.6998344237,1,2,LSN
145,5.73909401542e+19,inf,24.7275288578,0.170143327613,21.2577838215,39.4773610623,39.4773610623,1.42394340038,49028.4305316,0.0148918776054,0.000925981515725,338.53796875,1681.97131348,0.655340068682,0.493085301475,1.00957642532,0.00175240327463,0.000102820788311,52198.0,8.63730862296e-06,1.04650147929e-06,,,34.5199804107,-2562.79561381,2447.35436994,-10.3223857233,-0.0961765139615,9749.84181379,12937.1121628,4312.94186616,5493.16342924,32.9405130581,-15.69941076,1,2,LSN
146,5.72794320829e+19,inf,65.8484885841,23.8666152601,16.1393098871,238.002101587,238.002101587,1.42393994331,40626.6078124,0.0119243531725,0.000780148654118,338.5358125,1684.12353516,1.78334343774,0.12251028305,1.02481061763,0.00145722635071,1.18422304771e-05,52198.0,9.28408695602e-06,5.4787960679e-07,,,3746.09380804,-10020.2999675,2045.38516583,-1120.38313138,-0.0245990034318,21480.5171847,26452.7648463,2533.21923416,9140.20605509,3574.6273173,-15.6999614069,1,2,LSN
147,5.71860659536e+19,inf,19.0666380259,7.12289039164,0.72683465359,103.518619611,103.518619611,1.42393815517,34279.0265487,0.00942704400409,0.000637491672097,338.52040625,1690.32409668,1.88689720546,0.0742382319824,1.04196668419,0.00123695686836,6.16429662293e-05,52198.0,2.35197211923e-06,2.35714452434e-07,,,3746.09380804,-10020.2999675,2045.38516583,-1120.38313138,-0.0245990034318,3087.69983605,4755.15487861,382.259257118,2073.58143862,3574.6273173,-15.6999614069,1,2,LSN
148,5.70871890719e+19,inf,34.2402452517,66756.4714032,3.25593296554,103.933758784,103.933758784,1.42393624783,35772.3636619,0.00805865566708,0.000139747533553,338.4883125,1711.77807617,1.11288470417,0.100535382642,1.05427707203,0.00129715693806,5.69759835508e-05,52198.0,4.41241378868e-06,7.71778447957e-07,,,19624999.8727,-10020.2999675,0.0,0.0,-0.0245990034318,4086.67617578,5803.64867483,957.175876286,2900.60967708,19624999.8727,-15.6999614069,1,2,LSN
149,5.69764594549e+19,inf,27.2281506226,193797.619749,,,,1.42394435406,43757.3529773,0.0107730137541,0.00222463561233,338.44140625,1759.28308105,0.797445418086,0.0455988640035,1.06950993517,0.00159575629786,0.0005933200316,52198.0,1.5758154101e-05,4.91722498133e-07,,,19624999.8727,,,0.0,,2348.56532899,3795.27471213,1444.56958814,3114.85027452,19624999.8727,,1,2,LSN
150,1.20164323978e+20,inf,19.3799658493,3.08966022986,14.2927975537,35.5137818699,35.5137818699,1.42537653446,47537.7297678,0.0128475274659,0.000404105507364,214.517796875,161984.078125,1.0962860713,1.24613402807,1.00186078959,0.00168926982099,8.04860124405e-05,52198.0,8.36131458896e-06,2.25971232844e-06,,,624.216410936,2644.24621878,520.729652471,186.651212064,0.0932142328163,3512.87156118,6123.84446561,2887.63104122,5202.73439819,595.657160384,-15.6994488364,1,2,LSN
151,1.20029620609e+20,inf,28.8529752603,6.06478524342,15.794481769,50.6136902947,50.6136902947,1.42536664009,39355.3873458,0.0116050473057,0.000307033355805,218.857296875,160742.46875,14.4773875214,14.6457277931,1.01674067957,0.00140654286241,1.89070800671e-05,52198.0,1.02494101621e-05,6.28737237299e-07,,,832.280127469,3313.59175286,1227.44312619,248.863247068,0.0743859101714,6776.57124896,8329.46685664,2167.50185944,3714.09801613,794.202300953,-15.6996498435,1,2,LSN
152,1.19895779258e+20,inf,40.1736692571,162898.822108,,,,1.42535459995,35424.7369362,0.0107285170351,0.000186577209358,223.709109375,159200.125,14.1871782314,10.1140840649,1.03144001459,0.00127239014634,2.23483380804e-05,52198.0,1.05615692063e-05,6.66222018946e-07,,,19625005.7214,,,0.0,,4793.00351332,6403.49743863,671.878944658,3253.97826822,19625005.7214,,1,2,LSN
153,1.19778588911e+20,inf,148.830197228,44.4984651534,4.66067160271,383.297906239,383.297906239,1.42534327507,34419.169672,0.0105105314391,0.000107929920766,228.4088125,157555.5,5.38914936627,1.08866376702,1.04370885191,0.00124267647328,3.13990419742e-05,52198.0,7.37930204554e-06,9.98810066874e-07,,,7493.55364533,-25050.7536516,0.0,-2241.58310829,-0.00983962312953,2416.97072255,3696.14247466,784.858366575,2018.53397007,7150.43015517,-15.6999961218,1,2,LSN
154,1.1967284228e+20,inf,13.1028607932,2.19770266997,8.76679744865,28.1191770356,28.1191770356,1.42532753944,42972.4092322,0.0120159609131,0.000914282094455,233.055046875,155765.578125,7.36269623416,1.16433667601,1.05997564307,0.00155986716543,0.0,52198.0,1.00679820508e-05,1.27776509162e-06,,,340.497650568,-1508.7385722,370.067951671,-101.819303978,-0.163357249507,3048.88931595,4166.39928185,1358.27013976,2890.65561091,324.917650152,-15.6983023856,1,2,LSN
155,5.60392357434e+19,inf,29.0959736683,5.88677378385,14.9941520828,58.5512979441,58.5512979441,1.42414045334,48765.0683753,0.0173995103057,0.0020196335352,338.44484375,852.545227051,0.677154568627,0.599026399562,1.00632636481,0.0017394693895,2.56144397982e-05,52205.0,9.56841567701e-06,2.74511203108e-06,,,1070.17328109,-4532.99284244,674.802100622,-320.02618632,-0.0543762256326,8911.57611637,13751.9201773,2725.82937916,5414.10812655,1021.20227753,-15.6998116173,1,2,LSN
156,5.59705690432e+19,inf,8.90592683186,34237.4500419,,,,1.42412424088,39581.4555016,0.0119538868798,0.00120674977138,338.44575,853.168273926,1.9103622827,0.355678464874,1.02289965918,0.00141952834935,4.70889487229e-05,52205.0,2.47648566926e-06,7.72672473713e-08,,,19624999.8727,,,0.0,,5020.92922749,7383.89490094,922.111637431,5383.03758208,19624999.8727,,1,2,LSN
157,5.58976538301e+19,inf,13.5179117429,2.68511734127,1.15661198603,44.1282234807,44.1282234807,1.42411339283,34304.1711176,0.00865174476702,0.000698623591971,338.4399375,854.504577637,1.93666033778,0.512849731871,1.03818153473,0.0012368017817,0.000147492987162,52205.0,2.21652274653e-06,1.72534333964e-07,,,1498.27377904,-7515.22497562,2045.38516583,-448.055312563,-0.0327986086174,3609.97498211,4667.22970907,645.380141239,2098.85960907,1429.71002439,-15.6999314297,1,2,LSN
158,5.58250904607e+19,inf,25.1550178043,129003.394449,,,,1.42411100864,30345.3570417,0.00791748283736,0.000587182595979,338.430875,859.23223877,1.32586666157,0.312390296932,1.05469209371,0.0011003433883,0.000143433796644,52205.0,7.23302079344e-06,4.26661490117e-07,,,19624999.8727,,,0.0,,3635.38487274,4915.22072377,1195.07277615,2705.07802032,19624999.8727,,1,2,LSN
159,5.57514891523e+19,inf,19.2073127503,0.899633517488,18.9703167866,61.987320993,61.987320993,1.42411851883,27194.2068999,0.0196811055032,0.00978888567088,338.41709375,865.407897949,1.21868375086,0.339271186199,1.0685922338,0.000991208968415,0.000107732679512,52205.0,2.67845605913e-05,3.45387088952e-06,,,33.2924935535,111.336666305,0.0,9.95530191259,2.17075063775,2955.01832866,4811.75902064,702.026011463,2263.82321443,31.7692003494,-15.3938942785,1,2,LSN
160,5.80033329465e+19,inf,12.171080266,0.886897685881,11.8041570629,20.7041997683,20.7041997683,1.42474651337,46920.0354197,0.0140705081309,0.000461246567026,339.10225,1480.72277832,1.10755279251,1.19219113557,1.00398386277,0.0016675982237,9.93174709029e-05,52205.0,7.1079150735e-06,3.22049104993e-07,,,208.076347323,695.8542681,0.0,62.219588641,0.354046343512,10668.3168167,12959.2981917,2769.39031853,4709.33288373,198.556009994,-15.6920142246,1,2,LSN
161,5.80622535756e+19,inf,5.98885092368,38242.8074164,,,,1.42474782467,38616.4209733,0.0125242898696,0.000425104979123,339.07303125,1462.52392578,3.71568493262,1.12379039411,1.02176512628,0.00138029446935,4.96954071435e-05,52205.0,2.689748799e-06,2.3251846609e-07,,,19625005.7214,,,0.0,,3056.98851357,5177.93234036,316.120254077,3602.93479192,19625005.7214,,1,2,LSN
162,5.81126815769e+19,inf,25.9449257827,6.09286234401,2.67293793857,65.5545022854,65.5545022854,1.42473816872,33416.2909328,0.0111654948341,0.000348993932745,339.0253125,1416.890625,1.73618589151,0.148112529142,1.03668257506,0.00120092486248,3.88313329178e-05,52205.0,3.90686168045e-06,2.04368328992e-07,,,1872.87661327,-7932.73865634,1562.18895741,-560.089625617,-0.0310723845877,2712.13738074,3979.49728169,821.630732429,2069.23583174,1787.16714938,-15.6999407919,1,2,LSN
163,5.81375657241e+19,inf,113.25810764,48.3931520571,1.79211004019,477.82347639,477.82347639,1.42473649979,33541.5583474,0.0102522933116,0.000164063752412,338.96359375,1334.74060059,0.816614664137,0.0983158632273,1.05203871987,0.00121157953938,9.54858221714e-05,52205.0,7.82434551798e-06,1.11236060215e-06,,,7493.55364533,-17535.5275561,7515.22609548,-2241.58310829,-0.0140565987241,2520.71498751,3730.86407746,277.503575121,1164.03228355,7150.43015517,-15.6999897033,1,2,LSN
164,5.81455437804e+19,inf,39.3239551593,210593.062793,,,,1.42473840714,31623.4440167,0.0104047446332,0.0003659642093,338.9005625,1237.13269043,0.765742743884,0.342743742065,1.06548003462,0.00114843570003,5.21751338628e-05,52205.0,1.23236953366e-05,8.61739675658e-07,,,19625005.7214,,,0.0,,3554.50364092,5006.92359413,891.387153091,1891.28237821,19625005.7214,,1,2,LSN
165,4.40085158517e+19,inf,7.34428970329,86000.6527089,7.28709393808,14.5069817,14.5069817,-1.42442905903,46599.6544321,0.00917300671171,0.000299109346548,240.05509375,782.75579834,0.800089798246,0.237409369121,1.00726732347,0.00167340929977,7.80821625841e-05,52629.0,7.33321019482e-06,4.63831098983e-07,,,19625005.7214,-208.75628043,0.0,0.0,-1.17411428181,5664.3291611,7998.88348078,1662.88533953,3282.96913207,19625005.7214,-15.6117002893,1,2,LSN
166,4.39223185381e+19,inf,33.7864576392,4.71881610445,12.0571869815,98.6495932383,98.6495932383,-1.42442250252,34345.5097497,0.00992974903691,0.00110639086751,240.0545625,784.469787598,0.422355849482,0.0276176882175,1.02252484301,0.00123945436154,1.71843420652e-06,52629.0,1.56160750531e-05,4.62308439594e-06,,,374.534393698,2505.07536516,1022.69273531,111.993446596,0.0983924052118,3214.75810373,6055.20804972,956.983932407,2752.20718663,357.398209261,-15.699385636,1,2,LSN
167,4.38322069632e+19,inf,25.2438180819,2.72852093886,17.8507853184,54.8120989495,54.8120989495,-1.42438590527,35336.6848357,0.0180368207439,0.00295190986701,240.060484375,779.445983887,0.33355233313,0.0244401963961,1.03932134299,0.00128278951856,0.0001222309068,52629.0,1.72885704015e-05,3.06193621908e-06,,,202.45271762,1324.39973075,836.160618732,60.5380112449,0.186088408489,4281.09561285,6623.91920598,1324.50512372,2741.63180861,193.189678985,-15.6977963168,1,2,LSN
168,4.37261436735e+19,inf,30.9093592792,4.86674638285,20.3190759667,46.7103889086,46.7103889086,-1.42434227467,32096.7579947,0.0261470231866,0.0452083984755,240.06134375,778.694885254,0.250613763895,0.02367652735,1.05161757397,0.00117089285793,3.18943302065e-05,52629.0,1.97790620757e-05,6.64578137371e-07,,,288.104590563,1378.86199587,301.521434957,86.14952918,0.178740236793,3775.30390081,5255.00706988,1202.86091299,1798.18423448,274.922741376,-15.697967116,1,2,LSN
169,4.36299452022e+19,inf,39.4087955027,6.85703077321,24.2234025084,63.4437341737,63.4437341737,-1.42433190346,28442.6552739,0.0200216139559,0.0449762422741,240.06371875,780.989196777,0.171555803402,0.00969308206682,1.06594378927,0.00104318805992,0.000249507149424,52629.0,2.19636143477e-05,7.75984976652e-07,,,325.682855102,1476.42122971,273.832777289,97.3860683957,0.166932171795,3670.59167796,4498.51937794,1150.5193818,1839.42494515,310.781717271,-15.6982271614,1,2,LSN
170,6.88289573078e+19,inf,32.8552106078,270068.880634,,,,-1.42515170574,42777.7854307,0.00884740333001,0.000134590463828,242.26084375,1239.19445801,0.453627476666,0.098315304257,1.00140183628,0.00152848157677,5.59020699947e-05,52629.0,2.10341497154e-05,4.13168178115e-07,,,19625005.7214,,,0.0,,2028.05034355,3397.12270715,1259.78818783,2308.24036347,19625005.7214,,1,2,LSN
171,6.85066772556e+19,inf,23.6499288274,2.23335719234,20.1248212276,39.0861484231,39.0861484231,-1.42517185211,34373.491694,0.00923393010404,0.000470475877712,242.326265625,1289.62890625,0.61441183359,0.0758079429677,1.01698365117,0.00123517378909,1.43560517911e-05,52629.0,1.76766994337e-05,2.05466446146e-07,,,156.05765522,868.010421441,361.193999987,46.6649275466,0.283878456331,2753.44305872,3592.70061502,1406.23826734,2249.15328001,148.917347176,-15.6948676815,1,2,LSN
172,6.8218411695e+19,inf,22.9378913514,0.916377854708,22.8093035085,39.6130959082,39.6130959082,-1.42518866062,33318.8724777,0.0151208387815,0.00400562333049,242.376609375,1311.96972656,0.671681581424,0.0353530732332,1.03059017242,0.0012012191788,1.56131515542e-05,52629.0,2.542215847e-05,5.81195029021e-07,,,43.2996535444,-114.621393437,30.1806507915,-12.9477453654,-2.11086867032,3659.84894956,5039.84771105,1077.75743395,1839.3309287,41.3184690788,-15.4108708973,1,2,LSN
173,6.7985227269e+19,inf,28.6263274242,270554.029971,,,,-1.42518651485,30617.9105714,0.163641612,0.185552150009,242.420109375,1315.60119629,0.928156469541,0.0884047290123,1.04518667239,0.00110982801315,6.93618380711e-05,52629.0,1.53002982927e-05,6.19179681882e-07,,,19625005.7214,,,0.0,,1945.64384085,2810.07283709,725.336804298,1483.59859424,19625005.7214,,1,2,LSN
174,6.77666223672e+19,inf,67.2000792596,14.1927021574,9.99645531485,140.107260001,140.107260001,-1.42518436909,30659.1928212,0.0567829381102,0.00721233170102,242.451546875,1319.05847168,0.519105919791,0.159715526922,1.06204570665,0.00111677869899,5.65774434816e-05,52629.0,1.26963888286e-05,1.29198861119e-06,,,1248.3949306,5845.17585204,1670.05024344,373.279764214,0.0421695257454,2329.89204908,3686.8354205,879.291623696,1813.75778192,1191.28171327,-15.6998890222,1,2,LSN
175,4.82261193105e+19,inf,7.93150919496,0.232990834253,2.40548125152,40.0442152305,40.0442152305,-1.42389392853,46457.7937442,0.00559823585557,0.0017693083849,228.1151875,15624.9667969,0.498765760416,0.124214796138,1.0098387055,0.00167275144264,0.0,52633.0,4.4744630901e-06,3.51364910205e-07,,,87.1022391449,-2825.49198163,2262.43968199,26.0457156133,-0.0872352366389,5977.01680853,9142.18812766,899.274870253,4482.19392928,83.1169102063,-15.6995175611,1,2,LSN
176,4.82645054605e+19,inf,26.5793028545,167348.686451,15.8158896962,55.7149799011,55.7149799011,-1.42389082909,36808.660527,0.055914196779,0.12684062943,227.740359375,15777.4882812,0.383616731239,0.0226255725397,1.02558687657,0.00133247010763,0.000177942599132,52633.0,1.13623978211e-05,4.31057524382e-07,,,19625005.7214,2505.07536516,0.0,0.0,0.0983924052118,4211.31876716,7004.5690478,1854.73176947,3887.21324558,19625005.7214,-15.699385636,1,2,LSN
177,4.83047124017e+19,inf,14.4791305079,2.50514521864,8.59898394798,33.6011270128,33.6011270128,-1.42388927937,29685.7300896,0.0326030578276,0.0431721217538,227.350203125,15926.0126953,0.25614902376,0.0617089654668,1.04125438508,0.00107918940524,0.0,52633.0,8.66201241285e-06,9.6338629452e-07,,,312.112942082,1451.35318775,341.187334186,93.3284387083,0.1698147863,2833.74857146,4456.81204534,1071.33675335,2470.54657742,297.832656275,-15.6981653184,1,2,LSN
178,4.83497352038e+19,inf,20.4022920973,5.11180813641,11.1357464418,39.2288834135,39.2288834135,-1.42388558388,32536.4756112,0.0275714827258,0.0363846270942,226.9603125,16065.8378906,0.165265249443,0.00725112759484,1.05266964076,0.001188811012,0.000237154730905,52633.0,1.21691307849e-05,7.86682851532e-07,,,499.376160156,1670.05024344,0.0,149.32278254,0.147581362085,3845.69023616,5398.04471748,1087.85895304,2090.51831791,476.528336982,-15.6986148885,1,2,LSN
179,4.8373955246e+19,inf,31.7175501863,3.9196294829,29.0599331107,56.254682856,56.254682856,-1.42388010025,25160.8674263,0.03794392743,0.0439424005942,226.557984375,16195.4375,0.160682946956,0.00188466175975,1.07058337431,0.00092416739154,0.000167342208178,52633.0,1.74089645537e-05,1.67443262615e-06,,,208.076347323,674.676094723,21.1781733769,62.219588641,0.365148059166,4115.65008329,5493.32285934,1542.6673853,2731.64071682,198.556009994,-15.6915051365,1,2,LSN
180,6.93821919765e+19,inf,6.51613943558,0.996209712491,3.97418769185,14.2072728247,14.2072728247,-1.42525851727,43253.3479665,0.00873705913173,0.000121155151083,191.67759375,95836.1875,0.633167590007,0.172356819105,1.00469255375,0.00154876266092,0.00012925375201,52633.0,7.20905925012e-06,4.99386062491e-07,,,214.02132395,1109.39051886,393.654700239,63.997254174,0.222140636076,2400.38106832,4000.84148103,853.797018824,1835.78046762,204.228985611,-15.6968585728,1,2,LSN
181,6.92961266043e+19,inf,8.61828763654,62903.9118704,,,,-1.4252717495,37814.4574822,0.0101956109162,0.000825124432044,195.27071875,93185.1171875,0.754538609219,0.13236263262,1.01946693025,0.00136246269174,0.000223742506379,52633.0,4.36709340647e-06,1.61324312509e-07,,,19625005.7214,,,0.0,,2594.29344516,3936.19210072,706.475719362,2767.36579908,19625005.7214,,1,2,LSN
182,6.92226088588e+19,inf,16.5201848566,0.871267786373,14.2582671551,34.1140358126,34.1140358126,-1.4252679348,29482.8023561,0.0144399683181,0.00160092585372,198.743359375,90433.2265625,0.858328817741,0.243691739834,1.0344180044,0.00106842578186,0.000153954159229,52633.0,1.61551492739e-05,5.3338249452e-07,,,57.6215638793,551.817300717,359.119195705,17.2302920347,0.446326534,2465.50805913,3404.91678728,942.97479203,1847.7412566,54.9851039855,-15.6873036515,1,2,LSN
183,6.91500234992e+19,inf,16.2841689771,0.611915773151,13.4999818334,32.2678128476,32.2678128476,-1.42523908615,30639.9326448,0.0255254413288,0.00567533972276,202.0371875,87603.671875,0.378021689349,0.0148700132281,1.04774883343,0.00111614977614,0.0,52633.0,1.50441446256e-05,1.57534525001e-06,,,45.3990353203,675.611234846,827.433984249,-13.5755176093,0.364643189301,2783.18766429,3953.21225779,1001.58573835,1556.69055257,43.3217927798,-15.69152863,1,2,LSN
184,6.90879010922e+19,inf,29.6399200573,275577.732986,,,,-1.42521107197,30243.1705481,0.0648963688017,0.0162476072397,205.476625,84404.546875,0.266657333858,0.0418774691605,1.06108384436,0.00110670416678,0.000137442059206,52633.0,1.55405317939e-05,8.86792733862e-07,,,19625005.7214,,,0.0,,1989.39694254,2830.34798683,705.468921079,1328.74871078,19625005.7214,,1,2,LSN
185,4.45465420755e+19,inf,11.4500738328,3.29539213388,1.20596413881,70.7637350824,70.7637350824,-1.42384791374,55830.2891547,0.0126729743996,0.00065281285497,228.80075,14761.1259766,0.979170629273,0.082145796292,0.992774522961,0.00201176293038,0.000177837603953,52644.0,2.65474502469e-06,5.64612372198e-08,,,2497.24462212,-8628.59292444,1041.45930494,-746.83150728,-0.0285665644408,15055.019965,19435.0602225,913.878329583,5646.83929314,2382.95476299,-15.6999503108,1,2,LSN
186,4.4602753508e+19,inf,37.2586430485,24.2475388864,37.2586430485,6.99800314118e+17,6.99800314118e+17,-1.42383241653,43536.8600305,0.010488683017,0.000576227526749,228.331625,14939.9228516,0.604043831156,0.171624533945,1.01004706263,0.00155840732479,0.0,52644.0,1.0087183748e-05,2.13816847754e-07,,,3746.09436615,6.06329801182e-13,11388.2243316,-1120.38329827,6.06329801182e-13,9298.32964425,10197.0400179,5756.22925975,12293.8578683,3574.62784987,-2.3463140434e-26,1,2,LSN
187,4.4626586522e+19,inf,7.42105538067,71180.6933723,2.93846031983,42.2382488882,42.2382488882,-1.42383253574,47887.5959478,0.00930590641878,9.79958732837e-05,228.052265625,15060.4882812,0.416208269915,0.0734435184266,1.02428537828,0.00172358147779,0.0,52644.0,6.25150007161e-06,8.54100270367e-07,,,19625005.7214,1878.80652387,0.0,0.0,0.131185866025,5707.53124759,10539.1854837,810.153668089,4609.80420801,19625005.7214,-15.6989060509,1,2,LSN
188,4.46480401929e+19,inf,21.3354499974,2.3904090549,0.852623864963,142.102264215,142.102264215,-1.42383253574,36573.035804,0.0100934099397,0.000621432859957,227.779015625,15174.0205078,0.294201691294,0.100875413335,1.03997571738,0.00132205312285,0.0,52644.0,2.95333123561e-06,3.13698431592e-08,,,1070.06207696,9543.14424822,4687.3258919,319.959632804,0.0258289509529,3366.50735903,6632.51972875,381.675454186,2535.17950956,1021.10659675,-15.6999597958,1,2,LSN
189,5.82684999667e+19,inf,,,,,,-1.42494082451,,,,242.50925,1055.29125977,488.186464528,1521.76916367,0.998991692299,,,52644.0,4.44910517348e-06,1.3746391526e-07,,,1248.54613675,-4175.12436431,681.794953682,-373.370304586,-0.0590369095689,3448.24682245,4445.93680302,1924.50353067,3345.8753881,1191.41179751,-15.6997756092,1,2,LSN
190,5.74579355967e+19,inf,45.3572514894,132622.24761,10.9525621593,101.658034397,101.658034397,-1.42491722107,56691.9407574,0.0112809467683,0.000292511430564,242.56496875,1051.01806641,6.50448827599,1.82213420137,1.01548449488,0.00203703853256,8.41257999404e-05,52644.0,1.37659470534e-05,1.40232848848e-06,,,19624994.0239,6513.19400833,3507.10446602,0.0,0.0378444880364,5012.70417052,7476.17252351,1620.72330049,3522.22795133,19624994.0239,-15.6999063858,1,2,LSN
191,5.73637778189e+19,inf,19.2882480271,3.1840544684,15.3630455116,31.2585461735,31.2585461735,-1.4249304533,43367.268239,0.0102781127338,0.000271629944763,242.610328125,1036.16796875,4.79072900412,2.25286489913,1.02950433233,0.00156428627223,0.000153558741002,52644.0,9.97399270684e-06,8.32227904431e-08,,,499.376011326,1829.10210246,224.934000023,149.322738036,0.134750140887,4122.46389495,6631.33846159,2409.48653785,3893.50493363,476.528194962,-15.6988409891,1,2,LSN
192,5.72739169326e+19,inf,13.2152241318,0.280457531606,10.8589387524,31.6200131012,31.6200131012,-1.42493987083,34800.1452017,0.00966248885352,7.49324023749e-05,242.65796875,1033.89025879,1.48471446069,0.275265465755,1.04416530299,0.00126147808976,0.0,52644.0,1.13351669492e-05,1.50675280518e-06,,,31.2118059498,838.187845865,1182.02971474,-9.33315269814,0.29397166339,4607.89514568,6108.04663777,1208.47914902,2330.39223272,29.7837051315,-15.694491261,1,2,LSN
193,5.71771423172e+19,inf,6.54561475052,0.443558664027,6.37532518268,13.6615730024,13.6615730024,-1.42493569851,39814.4546055,0.0101940405652,0.000479579971337,242.711671875,1041.70043945,0.794098493456,0.00384421831226,1.14689967903,0.0014989023964,0.000179219788718,52644.0,8.52055375516e-06,6.11948620254e-08,,,78.0291004036,260.945272769,0.0,23.3326338706,0.941196842223,4983.12690854,7778.48413587,1121.52180524,2340.7520739,74.4589061594,-15.643369689,1,2,LSN
194,5.27943350372e+19,inf,27.9111564341,0.947822807587,11.7539311966,62.6331949445,62.6331949445,-1.42485880852,46226.228237,0.00389037149323,0.000655356319691,342.4919375,1243.46679688,1.72781155252,0.444876180172,1.00192346021,0.00164489385012,2.0602551713e-05,52766.0,1.29040061032e-05,5.35427869432e-07,,,120.820456433,3227.01449292,4807.39093894,-36.1286586236,0.0763815093264,3087.29385314,5765.95620272,1498.29200019,2513.64955378,115.29224917,-15.6996306789,1,2,LSN
